序号,行业,行业指数,行业-涨跌幅,流入资金,流出资金,净额,公司家数,领涨股,领涨股-涨跌幅,当前价
92,光热发电,970.068,0.69,21.33,20.08,1.25,48,川润股份,7.96,15.59
93,有机硅概念,1947.61,0.68,38.12,39.45,-1.34,55,和远气体,10.01,46.61
94,特高压,4871.79,0.68,256.63,264.53,-7.91,133,福华尚纬,10.06,9.85
95,芯片概念,4855.73,0.67,2686.23,2528.33,157.9,918,深科达,20.0,91.16
96,光纤概念,3651.97,0.67,658.26,637.28,20.98,112,通鼎互联,10.02,21.2
97,无人机,2912.41,0.67,518.71,477.34,41.36,464,诺德股份,10.04,10.74
98,新型工业化,1644.26,0.67,251.35,238.05,13.3,292,深科达,20.0,91.16
99,先进封装,2625.46,0.67,865.1,844.98,20.12,206,深科达,20.0,91.16
100,海工装备,3436.45,0.65,341.89,328.55,13.33,273,肯特股份,20.01,37.78
101,电子身份证,1214.0,0.65,22.07,23.84,-1.77,39,东信和平,9.99,14.53
102,EDR概念,1450.72,0.65,36.38,36.6,-0.22,20,ST得润,2.9,6.04
103,电子纸,1242.96,0.65,55.86,51.08,4.77,27,深科达,20.0,91.16
104,数字水印,1025.18,0.63,38.95,34.21,4.74,30,通鼎互联,10.02,21.2
105,氢能源,2566.93,0.63,457.04,409.77,47.27,401,博汇股份,20.02,12.47
106,2026一季报预增,1169.59,0.62,368.01,319.23,48.77,101,盛达资源,10.01,36.61
107,培育钻石,2331.29,0.62,25.47,22.2,3.27,19,中国黄金,5.85,8.14
108,无线充电,2011.27,0.62,72.17,69.83,2.34,58,共达电声,9.99,37.77
109,硅能源,1107.94,0.61,81.65,84.09,-2.44,63,华民股份,10.63,9.37
110,传感器,1556.8,0.61,424.8,390.13,34.67,270,秦安股份,10.01,11.76
111,核电,3880.35,0.61,336.12,341.42,-5.3,350,肯特股份,20.01,37.78
112,OLED,3039.73,0.61,415.44,426.63,-11.19,156,深科达,20.0,91.16
